datetime,Subject ID,Sex,prime_code,prime_condition,prime_response,triv1_raw,triv1_correct,triv2_raw,triv2_correct,triv3_raw,triv3_correct,triv4_raw,triv4_correct,triv5_raw,triv5_correct,triv6_raw,triv6_correct,triv7_raw,triv7_correct,triv8_raw,triv8_correct,triv9_raw,triv9_correct,triv10_raw,triv10_correct,triv11_raw,triv11_correct,triv12_raw,triv12_correct,triv13_raw,triv13_correct,triv14_raw,triv14_correct,triv15_raw,triv15_correct,triv16_raw,triv16_correct,triv17_raw,triv17_correct,triv18_raw,triv18_correct,triv19_raw,triv19_correct,triv20_raw,triv20_correct,triv21_raw,triv21_correct,triv22_raw,triv22_correct,triv23_raw,triv23_correct,triv24_raw,triv24_correct,triv25_raw,triv25_correct,triv26_raw,triv26_correct,triv27_raw,triv27_correct,triv28_raw,triv28_correct,triv29_raw,triv29_correct,triv30_raw,triv30_correct,age,major,language,sex_r,year,area_writing,area_trivia,purpose,link_yn,link_text,thinking_yn,thinking_text,comments,prior_hool,Universitätsprofessor_int_rating,Universitätsprofessor_acc_rating,Fußballhooligan_int_rating,Fußballhooligan_acc_rating
20181107-162050,123,f,0,Fußballhooligan,"An normalen Wochentagen unterscheide ich mich nicht gross von meinen Mitmenschen. Dies sieht an Matchtagen anders aus. Ich treffe mich mit meinen""Hooligan-Freunden"" und wir treffen Vorbereitungen (Pläne schmieden, evtl. etwas ins Stadion schmuggeln, Plakate entwerfen) und trinken bereits die ersten Gläser Alkohol.
Ich bin eine sehr extrovertierte Person und habe somit nichts dagegen, im Mittelpunkt zu stehen. Ich gebe es ungern zu, aber ich bin gleichzeitig auch sehr unsicher und überspiele dies mit meinem Verhalten. 
",Zaire,False,ASCII,True,Biber,False,Mars,False,8,False,Pakistan,False,Arm,True,4,False,Bronze,True,Welle,True,Isobare,True,21,True,20,False,360,False,Venus,True,Nikita Chruschtschow,False,Strahlung,True,Blue Knight,False,Kontinentalsockel,True,Faschismus,True,Penicillin,True,Salvador Dali,False,29,False,Im Rachen,True,Sibirien,True,Saturn,False,Tschaikowski,True,Luftdruck,True,Keratin,True,Frankreich,True,weiblich,Psychologie,Deutsch,23,vier Jahre oder mehr,Sozialpsychologie,?,Keine Ahnung,ja,,nein,,-,ja,75,18,50.0,15.0
