datetime,Subject ID,Sex,prime_code,prime_condition,prime_response,triv1_raw,triv1_correct,triv2_raw,triv2_correct,triv3_raw,triv3_correct,triv4_raw,triv4_correct,triv5_raw,triv5_correct,triv6_raw,triv6_correct,triv7_raw,triv7_correct,triv8_raw,triv8_correct,triv9_raw,triv9_correct,triv10_raw,triv10_correct,triv11_raw,triv11_correct,triv12_raw,triv12_correct,triv13_raw,triv13_correct,triv14_raw,triv14_correct,triv15_raw,triv15_correct,triv16_raw,triv16_correct,triv17_raw,triv17_correct,triv18_raw,triv18_correct,triv19_raw,triv19_correct,triv20_raw,triv20_correct,triv21_raw,triv21_correct,triv22_raw,triv22_correct,triv23_raw,triv23_correct,triv24_raw,triv24_correct,triv25_raw,triv25_correct,triv26_raw,triv26_correct,triv27_raw,triv27_correct,triv28_raw,triv28_correct,triv29_raw,triv29_correct,triv30_raw,triv30_correct,age,major,language,sex_r,year,area_writing,area_trivia,purpose,link_yn,link_text,thinking_yn,thinking_text,comments,prior_hool,Fußballhooligan_int_rating,Fußballhooligan_acc_rating,Universitätsprofessor_int_rating,Universitätsprofessor_acc_rating
20181112-101931,136,m,1,Universitätsprofessor,"Als Universitätsprofessor geniesse ich ein grosses Ansehen in der Gesellschaft. Zwar könnte ich in der Privatwirtschaft mehr Geld verdienen. Mir geht es aber um mehr: Ich möchte durch meine Lehre und Forschung etwas in der Gesellschaft bewirken. Mir geht es nicht um möglichst viele Publikationen in Fachzeitschriften, sondern um die Bewirtschaftung von Themen, die für mich eine Herzensangelegenheit sind. Und von denen ich denken, etwas zu bewirken.

Als Universitätsprofessor geniesse ich ausserdem meine Freiräume: Ich kann meinen Tag genau so gestalten wie ich möchte. Flexible Arbeitszeiten ermöglichen mir dies. Abend und Wochenendarbeiten stellen für mich kein Problem dar, deshalb kann ich gut auch einmal unter der Woche einen Freitag beziehen, was meinem Lebensmodell zusätzlich entspricht.

Als Universitätprofessor bin ich ausserdem auch nicht auf durchgehen
",Zimbabwe,False,ASCII,True,Wasserschwein,True,Pluto,False,15,False,Indien,True,Arm,True,4,False,Bronze,True,Säule,False,Fronten,False,21,True,20,False,180,True,Mars,False,Boris Jeltsin,False,Druck,False,Blue Knight,False,Kontinentalrift,False,Faschismus,True,Penicillin,True,Salvador Dali,False,30,True,Im Rachen,True,Sibirien,True,Saturn,False,Mozart,False,Luftdruck,True,Elastin,False,Frankreich,True,männlich,Recht,Deutsch,30,vier Jahre oder mehr,Psychologie,Geschichte,Keine Ahnung,nein,,nein,,Nein.,ja,1,6,42,16
