datetime,Subject ID,Sex,prime_code,prime_condition,prime_response,triv1_raw,triv1_correct,triv2_raw,triv2_correct,triv3_raw,triv3_correct,triv4_raw,triv4_correct,triv5_raw,triv5_correct,triv6_raw,triv6_correct,triv7_raw,triv7_correct,triv8_raw,triv8_correct,triv9_raw,triv9_correct,triv10_raw,triv10_correct,triv11_raw,triv11_correct,triv12_raw,triv12_correct,triv13_raw,triv13_correct,triv14_raw,triv14_correct,triv15_raw,triv15_correct,triv16_raw,triv16_correct,triv17_raw,triv17_correct,triv18_raw,triv18_correct,triv19_raw,triv19_correct,triv20_raw,triv20_correct,triv21_raw,triv21_correct,triv22_raw,triv22_correct,triv23_raw,triv23_correct,triv24_raw,triv24_correct,triv25_raw,triv25_correct,triv26_raw,triv26_correct,triv27_raw,triv27_correct,triv28_raw,triv28_correct,triv29_raw,triv29_correct,triv30_raw,triv30_correct,age,major,language,sex_r,year,area_writing,area_trivia,purpose,link_yn,link_text,thinking_yn,thinking_text,comments,prior_hool,Universitätsprofessor_int_rating,Universitätsprofessor_acc_rating,Fußballhooligan_int_rating,Fußballhooligan_acc_rating
20181107-171247,124,f,0,Fußballhooligan,"Mein Tagesablauf sieht so aus, dass ich durch die Woche meiner Arbeit nachgehe. Am Abend treffe ich mich ab und zu gerne noch mit meinen Kumpels auf ein Bier. Am Wochenende bin ich vor allem an Fussballspielen anzutreffen. Ich habe ganz klar einen Lieblingsverein, von welchem ich mir alle Spiele anschaue, egal wo sie stattfinden. Ich lebe alleine und habe keine Freundin. Ich bin gerne mit meinen Kumpels unterwegs, welche sich für den gleichen Verein begeistern wie ich. Selber spiele ich auch Fussball, jedoch nur in der 4.Liga. Sonst mache ich noch ab und zu Kraftsport, betätige mich aber auch auf der Ari
",Zaire,False,HTML,False,Biber,False,Pluto,False,8,False,Bangladesch,False,Arm,True,4,False,Bronze,True,Welle,True,Isobare,True,21,True,20,False,360,False,Merkur,False,Michail Gorbatschow,True,Strahlung,True,Deep Blue,True,Kontinentalrift,False,Faschismus,True,Penicillin,True,Salvador Dali,False,30,True,In der Nase,False,Sibirien,True,Saturn,False,Beethoven,False,Relative Luftfeuchtigkeit,False,Kollagen,False,Frankreich,True,weiblich,Psychologie,Deutsch,26,vier Jahre oder mehr,Sport,Weltraum,"keine Ahnung
",ja,,ja,,nein,ja,69,21,50.0,15.0
