datetime,Subject ID,Sex,prime_code,prime_condition,prime_response,triv1_raw,triv1_correct,triv2_raw,triv2_correct,triv3_raw,triv3_correct,triv4_raw,triv4_correct,triv5_raw,triv5_correct,triv6_raw,triv6_correct,triv7_raw,triv7_correct,triv8_raw,triv8_correct,triv9_raw,triv9_correct,triv10_raw,triv10_correct,triv11_raw,triv11_correct,triv12_raw,triv12_correct,triv13_raw,triv13_correct,triv14_raw,triv14_correct,triv15_raw,triv15_correct,triv16_raw,triv16_correct,triv17_raw,triv17_correct,triv18_raw,triv18_correct,triv19_raw,triv19_correct,triv20_raw,triv20_correct,triv21_raw,triv21_correct,triv22_raw,triv22_correct,triv23_raw,triv23_correct,triv24_raw,triv24_correct,triv25_raw,triv25_correct,triv26_raw,triv26_correct,triv27_raw,triv27_correct,triv28_raw,triv28_correct,triv29_raw,triv29_correct,triv30_raw,triv30_correct,age,major,language,sex_r,year,area_writing,area_trivia,purpose,link_yn,link_text,thinking_yn,thinking_text,comments,prior_hool,Universitätsprofessor_int_rating,Universitätsprofessor_acc_rating,Fußballhooligan_int_rating,Fußballhooligan_acc_rating
20181107-141055,118,m,0,Fußballhooligan,"W�ährend meine Tage arbeie ich und am abend sehe ich meistens alle fussbalmatch die mich interessieren. und ich trinke auch ein paar bier damit. manchmal kommen freund zu hause oder gehen wir draussen in einem bar die veranstaltung zu sehen und da wird von fussball, mädchen geredet und viel getrunken, manchmal wird ich ein bisschen brutal mit anderen leuten. am wochenende geheh ich ins stadium und werde ich total verruckt und gebe alles um meine manschaft zu supportieren, am ende gibt es oft violenz mit die gegener oder die polizei. 
",Uganda,False,HTML,False,Wasserschwein,True,Mars,False,12,True,Bangladesch,False,Bein,False,4,False,Hartzinn,False,Eisberg,False,Isobare,True,21,True,20,False,180,True,Venus,True,Michail Gorbatschow,True,Niederschlag,False,Deep Blue,True,Kontinentalsockel,True,Faschismus,True,Penicillin,True,Pablo Picasso,True,30,True,Im Rachen,True,Sibirien,True,Jupiter,True,Tschaikowski,True,Luftdruck,True,Keratin,True,Frankreich,True,männlich,Public policy and management,Français,23,im ersten Jahr,ich verstehe und weisse es nich,ich verstehe und weiss es nicht ,einfluss von meine selbswertung �über meine fahigkeit,nein,,nein,,nope,ja,81,22,50.0,15.0
