datetime,Subject ID,Sex,prime_code,prime_condition,prime_response,triv1_raw,triv1_correct,triv2_raw,triv2_correct,triv3_raw,triv3_correct,triv4_raw,triv4_correct,triv5_raw,triv5_correct,triv6_raw,triv6_correct,triv7_raw,triv7_correct,triv8_raw,triv8_correct,triv9_raw,triv9_correct,triv10_raw,triv10_correct,triv11_raw,triv11_correct,triv12_raw,triv12_correct,triv13_raw,triv13_correct,triv14_raw,triv14_correct,triv15_raw,triv15_correct,triv16_raw,triv16_correct,triv17_raw,triv17_correct,triv18_raw,triv18_correct,triv19_raw,triv19_correct,triv20_raw,triv20_correct,triv21_raw,triv21_correct,triv22_raw,triv22_correct,triv23_raw,triv23_correct,triv24_raw,triv24_correct,triv25_raw,triv25_correct,triv26_raw,triv26_correct,triv27_raw,triv27_correct,triv28_raw,triv28_correct,triv29_raw,triv29_correct,triv30_raw,triv30_correct,age,major,language,sex_r,year,area_writing,area_trivia,purpose,link_yn,link_text,thinking_yn,thinking_text,comments,prior_hool,Universitätsprofessor_int_rating,Universitätsprofessor_acc_rating,Fußballhooligan_int_rating,Fußballhooligan_acc_rating
20181109-132422,131,f,0,Fußballhooligan,"Ich arbeite wahrscheinlich einen Job, bei dem ich schlecht verdiene und der körperlich anstrengend ist. Ich muss am Morgen früh aufstehen und fahre direkt mit dem Auto zur Arbeit. Nach dem anstrengenden Arbeitstag gehe ich in meine Lieblingskneipe und trinke ein paar Bier (ein paar zuviel). Danach gehe ich nach Hause und schaue evt. noch einen Fussballmatch im Fernsehen. Meine typischen Aktivitäten sind Bier trinken, Fussball schauen, Töff fahren und am PC gamen. Ich bin schnell gereizt und werde dann aggressiv v.�a. im Zusammenhang mit Alkohol. Meine Chraktereigensschaft ist, dass ich eigentlich unzufrieden bin und daran gerne anderen Menschen die Schuld gebe. Meine Vorlieben sind zziemlichklar: Fussba�ll, 
",Botswana,True,ASCII,True,Biber,False,Mars,False,8,False,Pakistan,False,Arm,True,4,False,Messing,False,Welle,True,Isobare,True,21,True,20,False,180,True,Venus,True,Michail Gorbatschow,True,Strahlung,True,Deep Blue,True,Kontinentalfuß,False,Faschismus,True,Röntgenstrahlen,False,Pablo Picasso,True,29,False,Im Rachen,True,Sibirien,True,Jupiter,True,Tschaikowski,True,Luftdruck,True,Keratin,True,Frankreich,True,weiblich,Rechtswissenschaften,Deutsch,23,vier Jahre oder mehr,Sozialpsychologie,Psychologie,"1) Empathie, 2) Zusammenhang zwischen Geschlecht, Alter, Studiengang und Allgemeinwissen",nein,,nein,,nein,ja,75,25,28,9
